index, name                                                   , type      , volume-mm3 
831 , ctx-lh-precuneus_10                                    , cortical  ,      282.0 
832 , ctx-lh-precuneus_16                                    , cortical  ,      369.0 
833 , ctx-lh-precuneus_12                                    , cortical  ,      470.0 
834 , ctx-lh-precuneus_22                                    , cortical  ,      482.0 
835 , ctx-lh-precuneus_9                                     , cortical  ,      471.0 
836 , ctx-lh-precuneus_21                                    , cortical  ,      709.0 
837 , ctx-lh-precuneus_7                                     , cortical  ,      648.0 
838 , ctx-lh-precuneus_15                                    , cortical  ,      890.0 
839 , ctx-lh-precuneus_14                                    , cortical  ,      744.0 
840 , ctx-lh-precuneus_11                                    , cortical  ,      532.0 
841 , ctx-lh-precuneus_8                                     , cortical  ,      917.0 
842 , ctx-lh-precuneus_20                                    , cortical  ,      539.0 
843 , ctx-lh-precuneus_4                                     , cortical  ,      383.0 
844 , ctx-lh-precuneus_5                                     , cortical  ,      493.0 
845 , ctx-lh-precuneus_23                                    , cortical  ,      442.0 
846 , ctx-lh-precuneus_18                                    , cortical  ,      701.0 
847 , ctx-lh-precuneus_13                                    , cortical  ,      680.0 
848 , ctx-lh-precuneus_17                                    , cortical  ,      261.0 
849 , ctx-lh-cuneus_1                                        , cortical  ,      390.0 
850 , ctx-lh-cuneus_2                                        , cortical  ,      174.0 
851 , ctx-lh-cuneus_8                                        , cortical  ,      316.0 
852 , ctx-lh-cuneus_3                                        , cortical  ,      539.0 
853 , ctx-lh-cuneus_7                                        , cortical  ,      263.0 
854 , ctx-lh-cuneus_6                                        , cortical  ,      393.0 
855 , ctx-lh-cuneus_5                                        , cortical  ,      363.0 
856 , ctx-lh-cuneus_4                                        , cortical  ,      406.0 
857 , ctx-lh-pericalcarine_1                                 , cortical  ,      578.0 
858 , ctx-lh-pericalcarine_5                                 , cortical  ,      358.0 
859 , ctx-lh-pericalcarine_3                                 , cortical  ,      309.0 
860 , ctx-lh-pericalcarine_7                                 , cortical  ,      325.0 
861 , ctx-lh-pericalcarine_2                                 , cortical  ,      318.0 
862 , ctx-lh-pericalcarine_6                                 , cortical  ,      315.0 
863 , ctx-lh-pericalcarine_4                                 , cortical  ,      474.0 
864 , ctx-lh-pericalcarine_8                                 , cortical  ,      221.0 
865 , ctx-lh-lateraloccipital_18                             , cortical  ,      657.0 
866 , ctx-lh-lateraloccipital_13                             , cortical  ,      694.0 
867 , ctx-lh-lateraloccipital_12                             , cortical  ,      631.0 
868 , ctx-lh-lateraloccipital_20                             , cortical  ,      367.0 
869 , ctx-lh-lateraloccipital_1                              , cortical  ,      547.0 
870 , ctx-lh-lateraloccipital_9                              , cortical  ,      601.0 
871 , ctx-lh-lateraloccipital_15                             , cortical  ,     1061.0 
872 , ctx-lh-lateraloccipital_16                             , cortical  ,      560.0 
873 , ctx-lh-lateraloccipital_23                             , cortical  ,      485.0 
874 , ctx-lh-lateraloccipital_7                              , cortical  ,      549.0 
875 , ctx-lh-lateraloccipital_3                              , cortical  ,      498.0 
876 , ctx-lh-lateraloccipital_17                             , cortical  ,      924.0 
877 , ctx-lh-lateraloccipital_14                             , cortical  ,      461.0 
878 , ctx-lh-lateraloccipital_21                             , cortical  ,      416.0 
879 , ctx-lh-lateraloccipital_10                             , cortical  ,      396.0 
880 , ctx-lh-lateraloccipital_8                              , cortical  ,      430.0 
881 , ctx-lh-lateraloccipital_4                              , cortical  ,      405.0 
882 , ctx-lh-lateraloccipital_19                             , cortical  ,      728.0 
883 , ctx-lh-lateraloccipital_6                              , cortical  ,      780.0 
884 , ctx-lh-lateraloccipital_2                              , cortical  ,     1398.0 
885 , ctx-lh-lateraloccipital_5                              , cortical  ,      609.0 
886 , ctx-lh-lateraloccipital_22                             , cortical  ,      909.0 
887 , ctx-lh-lateraloccipital_11                             , cortical  ,      925.0 
888 , ctx-lh-lingual_16                                      , cortical  ,      282.0 
889 , ctx-lh-lingual_8                                       , cortical  ,      571.0 
890 , ctx-lh-lingual_14                                      , cortical  ,      337.0 
891 , ctx-lh-lingual_4                                       , cortical  ,      467.0 
892 , ctx-lh-lingual_10                                      , cortical  ,      312.0 
893 , ctx-lh-lingual_13                                      , cortical  ,      498.0 
894 , ctx-lh-lingual_11                                      , cortical  ,      527.0 
895 , ctx-lh-lingual_9                                       , cortical  ,      474.0 
896 , ctx-lh-lingual_12                                      , cortical  ,      395.0 
897 , ctx-lh-lingual_3                                       , cortical  ,      386.0 
898 , ctx-lh-lingual_2                                       , cortical  ,      431.0 
899 , ctx-lh-lingual_7                                       , cortical  ,      438.0 
900 , ctx-lh-lingual_1                                       , cortical  ,      321.0 
901 , ctx-lh-lingual_6                                       , cortical  ,      252.0 
902 , ctx-lh-lingual_15                                      , cortical  ,      191.0 
903 , ctx-lh-lingual_17                                      , cortical  ,      409.0 
904 , ctx-lh-lingual_5                                       , cortical  ,      419.0 
905 , ctx-lh-fusiform_9                                      , cortical  ,      608.0 
906 , ctx-lh-fusiform_2                                      , cortical  ,      564.0 
907 , ctx-lh-fusiform_5                                      , cortical  ,      430.0 
908 , ctx-lh-fusiform_12                                     , cortical  ,     1091.0 
909 , ctx-lh-fusiform_14                                     , cortical  ,      838.0 
910 , ctx-lh-fusiform_8                                      , cortical  ,      679.0 
911 , ctx-lh-fusiform_6                                      , cortical  ,      417.0 
912 , ctx-lh-fusiform_17                                     , cortical  ,      239.0 
913 , ctx-lh-fusiform_15                                     , cortical  ,      329.0 
914 , ctx-lh-fusiform_11                                     , cortical  ,      458.0 
915 , ctx-lh-fusiform_13                                     , cortical  ,      804.0 
916 , ctx-lh-fusiform_7                                      , cortical  ,      548.0 
917 , ctx-lh-fusiform_4                                      , cortical  ,      752.0 
918 , ctx-lh-fusiform_3                                      , cortical  ,      449.0 
919 , ctx-lh-fusiform_1                                      , cortical  ,      344.0 
920 , ctx-lh-fusiform_10                                     , cortical  ,      387.0 
921 , ctx-lh-fusiform_16                                     , cortical  ,     1432.0 
922 , ctx-lh-parahippocampal_3                               , cortical  ,      239.0 
923 , ctx-lh-parahippocampal_2                               , cortical  ,      123.0 
924 , ctx-lh-parahippocampal_1                               , cortical  ,      450.0 
925 , ctx-lh-parahippocampal_6                               , cortical  ,      141.0 
926 , ctx-lh-parahippocampal_5                               , cortical  ,      448.0 
927 , ctx-lh-parahippocampal_4                               , cortical  ,      419.0 
928 , ctx-lh-entorhinal_1                                    , cortical  ,     1215.0 
929 , ctx-lh-entorhinal_2                                    , cortical  ,      879.0 
930 , ctx-lh-temporalpole_1                                  , cortical  ,     1170.0 
931 , ctx-lh-temporalpole_2                                  , cortical  ,      860.0 
932 , ctx-lh-temporalpole_3                                  , cortical  ,      652.0 
933 , ctx-lh-inferiortemporal_16                             , cortical  ,      311.0 
934 , ctx-lh-inferiortemporal_3                              , cortical  ,      952.0 
935 , ctx-lh-inferiortemporal_5                              , cortical  ,      572.0 
936 , ctx-lh-inferiortemporal_9                              , cortical  ,      773.0 
937 , ctx-lh-inferiortemporal_11                             , cortical  ,      401.0 
938 , ctx-lh-inferiortemporal_8                              , cortical  ,      659.0 
939 , ctx-lh-inferiortemporal_1                              , cortical  ,      415.0 
940 , ctx-lh-inferiortemporal_4                              , cortical  ,     1140.0 
941 , ctx-lh-inferiortemporal_7                              , cortical  ,      771.0 
942 , ctx-lh-inferiortemporal_2                              , cortical  ,     1182.0 
943 , ctx-lh-inferiortemporal_6                              , cortical  ,     1068.0 
944 , ctx-lh-inferiortemporal_10                             , cortical  ,     1431.0 
945 , ctx-lh-inferiortemporal_12                             , cortical  ,     1345.0 
946 , ctx-lh-inferiortemporal_15                             , cortical  ,      491.0 
947 , ctx-lh-inferiortemporal_14                             , cortical  ,      820.0 
948 , ctx-lh-inferiortemporal_13                             , cortical  ,     1046.0 
949 , ctx-lh-middletemporal_12                               , cortical  ,      676.0 
950 , ctx-lh-middletemporal_16                               , cortical  ,      672.0 
951 , ctx-lh-middletemporal_13                               , cortical  ,      747.0 
952 , ctx-lh-middletemporal_15                               , cortical  ,      607.0 
953 , ctx-lh-middletemporal_6                                , cortical  ,      745.0 
954 , ctx-lh-middletemporal_11                               , cortical  ,      705.0 
955 , ctx-lh-middletemporal_10                               , cortical  ,      359.0 
956 , ctx-lh-middletemporal_4                                , cortical  ,      269.0 
957 , ctx-lh-middletemporal_14                               , cortical  ,      453.0 
958 , ctx-lh-middletemporal_7                                , cortical  ,      820.0 
959 , ctx-lh-middletemporal_17                               , cortical  ,      872.0 
960 , ctx-lh-middletemporal_8                                , cortical  ,      382.0 
961 , ctx-lh-middletemporal_9                                , cortical  ,      867.0 
962 , ctx-lh-middletemporal_1                                , cortical  ,     1392.0 
963 , ctx-lh-middletemporal_3                                , cortical  ,      428.0 
964 , ctx-lh-middletemporal_5                                , cortical  ,      711.0 
965 , ctx-lh-middletemporal_19                               , cortical  ,      727.0 
966 , ctx-lh-middletemporal_2                                , cortical  ,      703.0 
967 , ctx-lh-middletemporal_18                               , cortical  ,      846.0 
968 , ctx-lh-bankssts_3                                      , cortical  ,      515.0 
969 , ctx-lh-bankssts_6                                      , cortical  ,      330.0 
970 , ctx-lh-bankssts_2                                      , cortical  ,      400.0 
971 , ctx-lh-bankssts_1                                      , cortical  ,      335.0 
972 , ctx-lh-bankssts_4                                      , cortical  ,      668.0 
973 , ctx-lh-bankssts_5                                      , cortical  ,      437.0 
974 , ctx-lh-superiortemporal_9                              , cortical  ,     1227.0 
975 , ctx-lh-superiortemporal_25                             , cortical  ,      658.0 
976 , ctx-lh-superiortemporal_14                             , cortical  ,      295.0 
977 , ctx-lh-superiortemporal_6                              , cortical  ,      426.0 
978 , ctx-lh-superiortemporal_7                              , cortical  ,      736.0 
979 , ctx-lh-superiortemporal_16                             , cortical  ,      144.0 
980 , ctx-lh-superiortemporal_19                             , cortical  ,      875.0 
981 , ctx-lh-superiortemporal_15                             , cortical  ,      718.0 
982 , ctx-lh-superiortemporal_12                             , cortical  ,      525.0 
983 , ctx-lh-superiortemporal_21                             , cortical  ,      174.0 
984 , ctx-lh-superiortemporal_24                             , cortical  ,      214.0 
985 , ctx-lh-superiortemporal_2                              , cortical  ,      482.0 
986 , ctx-lh-superiortemporal_22                             , cortical  ,      652.0 
987 , ctx-lh-superiortemporal_13                             , cortical  ,      427.0 
988 , ctx-lh-superiortemporal_5                              , cortical  ,      299.0 
989 , ctx-lh-superiortemporal_11                             , cortical  ,      216.0 
990 , ctx-lh-superiortemporal_3                              , cortical  ,      363.0 
991 , ctx-lh-superiortemporal_17                             , cortical  ,      732.0 
992 , ctx-lh-superiortemporal_18                             , cortical  ,      384.0 
993 , ctx-lh-superiortemporal_8                              , cortical  ,      410.0 
994 , ctx-lh-superiortemporal_4                              , cortical  ,      786.0 
995 , ctx-lh-superiortemporal_23                             , cortical  ,      270.0 
996 , ctx-lh-superiortemporal_20                             , cortical  ,      593.0 
997 , ctx-lh-superiortemporal_10                             , cortical  ,      927.0 
998 , ctx-lh-superiortemporal_1                              , cortical  ,     1131.0 
999 , ctx-lh-transversetemporal_1                            , cortical  ,      758.0 
1000, ctx-lh-transversetemporal_2                            , cortical  ,      331.0 
1001, ctx-lh-transversetemporal_3                            , cortical  ,      180.0 
1002, ctx-lh-insula_16                                       , cortical  ,      191.0 
1003, ctx-lh-insula_13                                       , cortical  ,      333.0 
1004, ctx-lh-insula_6                                        , cortical  ,      390.0 
1005, ctx-lh-insula_4                                        , cortical  ,      523.0 
1006, ctx-lh-insula_5                                        , cortical  ,      238.0 
1007, ctx-lh-insula_15                                       , cortical  ,      566.0 
1008, ctx-lh-insula_8                                        , cortical  ,      669.0 
1009, ctx-lh-insula_11                                       , cortical  ,      344.0 
1010, ctx-lh-insula_10                                       , cortical  ,      246.0 
1011, ctx-lh-insula_1                                        , cortical  ,      284.0 
1012, ctx-lh-insula_7                                        , cortical  ,      278.0 
1013, ctx-lh-insula_14                                       , cortical  ,      884.0 
1014, ctx-lh-insula_3                                        , cortical  ,      376.0 
1015, ctx-lh-insula_2                                        , cortical  ,      492.0 
1016, ctx-lh-insula_12                                       , cortical  ,      567.0 
1017, ctx-lh-insula_9                                        , cortical  ,     1037.0 
1018, Left-Pulvinar                                          , subcortical,        0.0 
1019, Left-Anterior                                          , subcortical,        0.0 
1020, Left-Medio_Dorsal                                      , subcortical,        0.0 
1021, Left-Ventral_Latero_Dorsal                             , subcortical,        0.0 
1022, Left-Central_Lateral-Lateral_Posterior-Medial_Pulvinar , subcortical,        0.0 
1023, Left-Ventral_Anterior                                  , subcortical,        0.0 
1024, Left-Ventral_Latero_Ventral                            , subcortical,        0.0 
1025, Left-Thalamus_Proper                                   , subcortical,    10034.0 
1026, Left-Caudate                                           , subcortical,     4499.0 
1027, Left-Putamen                                           , subcortical,     6187.0 
1028, Left-Pallidum                                          , subcortical,     2581.0 
1029, Left-Accumbens_area                                    , subcortical,      553.0 
1030, Left-Hippocampus                                       , subcortical,     5427.0 
1031, Left-Amygdala                                          , subcortical,     1870.0 
1032, Left-VentralDC                                         , subcortical,     5553.0 
1033, brainstem                                              , subcortical,    24749.0 
